REPORTING_YEAR,FACILITY_NAME,GHGRP_ID,REPORTED_ADDRESS,lat,long,CITY_NAME,COUNTY_NAME,STATE,ZIP_CODE,PARENT_COMPANIES,ghg_quantity,SUBPARTS
2011,Johnsonville,1000919,535 Steam Plant Rd,36.0278,-87.9861,NEW JOHNSONVILLE,Humphreys,TN,37134,,5527724,"C,D"
2011,Coffeen,1006889,134 CIPS LANE,39.0586,-89.4031,COFFEEN,Montgomery,IL,62017,AMEREN CORP (100%),5514975,"C,D"
2011,Harrington Station,1001042,8400 N LAKESIDE DR,35.2972,-101.7475,AMARILLO,Potter,TX,79108,XCEL ENERGY INC (100%),5481791,D
2011,Cayuga,1001540,3300 North SR 63,39.9239,-87.4272,CAYUGA,Vermillion,IN,47900,DUKE ENERGY CORP (100%),5475737,"C,D"
2011,Huntington,1001193,HWY 31 10 MI W HUNTINGTON,39.3792,-111.0781,HUNTINGTON,Emery,UT,84528,BERKSHIRE HATHAWAY (100%),5462573,D
2011,Daniel Electric Generating Plant,1007370,13201 HIGHWAY 63,30.5335,-88.5574,ESCATAWPA,Jackson,MS,39552,Southern Company (100%),5401458,D
2011,"Kincaid Generation, LLC",1001520,4 MILES WEST OF KINCAID on RT 104,39.5906,-89.4964,KINCAID,Christian,IL,62540,DOMINION RESOURCES INC (100%),5377727,"C,D"
2011,Muskingum River,1000852,1501 Sparling Road,39.5908,-81.6797,Waterford,Morgan,OH,45786,AMERICAN ELECTRIC POWER (100%),5365530,"C,D"
2011,Harllee Branch,1001507,1100 MILLEDGEVILLE ROAD,33.1942,-83.2994,MILLEDGEVILLE,Putnam,GA,31061,SOUTHERN CO (100%),5360118,D
2011,E D Edwards,1001514,7800 SOUTH CILCO LANE,40.5958,-89.6631,BARTONVILLE,Peoria,IL,61607,AMEREN CORP (100%),5313160,D
2011,Winyah,1008028,661 STEAM PLANT DRIVE,33.3303,-79.3611,GEORGETOWN,Georgetown,SC,29440,Santee Cooper (100%),5285113,D
2011,Clover Power Station,1001093,4091 Clover Rd,36.8692,-78.7046,CLOVER,Halifax,VA,24534,DOMINION RESOURCES INC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%),5274015,"C,D"
2011,Naughton,1000991,HWY 189 7 MILES SW KEMMERER,41.7572,-110.5986,KEMMERER,Lincoln,WY,83101,BERKSHIRE HATHAWAY (100%),5151009,D
2011,Sioux,1007202,8501 N STATE ROUTE 94,38.9158,-90.2917,WEST ALTON,Saint Charles,MO,63386,AMEREN CORP (100%),5102517,"C,D"
2011,H W Pirkey Power Plant,1001176,2396 FM RD 3251,32.4607,-94.4852,HALLSVILLE,Harrison,TX,75650,AMERICAN ELECTRIC POWER (85.936%); OKLAHOMA MUNICIPAL POWER AUTHORITY (2.344%); NORTHEAST TEXAS ELECTRIC COOPERATIVE (11.72%),5074628,D
2011,Dolet Hills Power Station,1001416,963 POWER PLANT RD,32.0306,-93.5692,MANSFIELD,De Soto,LA,71052,CLECO CORP (50%); SOUTHWESTERN ELECTRIC POWER CO (SWEPCO) (50%),5047410,D
2011,R S Nelson,1001602,3500 HOUSTON RIVER ROAD,30.2861,-93.2917,WESTLAKE,Calcasieu,LA,70669,"ENTERGY CORP (91.4%); Sam Rayburn G&T  (4.5%); EAST TEXAS ELECTRIC COOPERATIVE, INC (4.1%)",4994085,"C,D"
2011,Gorgas,1001413,460 GORGAS ROAD,33.6446,-87.2003,PARRISH,Walker,AL,35580,SOUTHERN CO (100%),4990528,"C,D"
2011,Kingston,1005871,SWAN POND RD,35.8992,-84.5194,KINGSTON,Roane,TN,37763,,4983293,D
2011,Eastman Chemical Company,1000232,EASTMAN ROAD AND LINCOLN ST,36.5192,-82.535,KINGSPORT,Sullivan,TN,37662,Eastman Chemical Company (100%),4941739,"C,TT,X"
2011,Curtis H. Stanton Energy Center,1001472,5100 S ALAFAYA TRAIL,28.4836,-81.1686,ORLANDO,Orange,FL,32831,ORLANDO UTILITIES COMMISSION (100%),4842223,"C,D"
2011,Widows Creek,1001415,2800 STEAM PLANT RD,34.8825,-85.7547,STEVENSON,Jackson,AL,35772,,4779405,"C,D"
2011,Colbert,1007829,900 STEAM PLANT RD,34.7439,-87.8486,TUSCUMBIA,Colbert,AL,35674,,4745824,"C,D"
2011,Archer Daniels Midland Co.,1005661,4666 FARIES PARKWAY,39.8675,-88.885,DECATUR,Macon,IL,62521,ARCHER DANIELS MIDLAND CO (100%),4710939,"C,II,PP,UU"
2011,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),4692405,"C,D,MM,P,Y"
2011,Elm Road Generating Station,1000491,10800 S. CHICAGO ROAD,42.8445,-87.829,OAK CREEK,Milwaukee,WI,53154,"W.E. Power, LLC  (84%); Madison Gas and Electric (8%); Wisconsin Public Power Inc. (8%)",4674617,"C,D"
2011,Wabash River Gen Station,1007378,450 BOLTON RD,39.53,-87.4247,TERRE HAUTE,Vigo,IN,47900,DUKE ENERGY CORP (72%); WABASH VALLEY POWER (28%),4674340,"C,D"
2011,Hines Energy Complex,1001112,7700 COUNTY ROAD 555,27.7886,-81.8694,BARTOW,Polk,FL,33830,PROGRESS ENERGY INC (100%),4635156,"C,D"
2011,Crist Electric Generating Plant,1006702,11999 PATE ST,30.5661,-87.2289,PENSACOLA,Escambia,FL,32514,SOUTHERN CO (100%),4620910,D
2011,AK Steel Corporation - Middletown,1000274,1801 CRAWFORD STREET,39.4968,-84.3901,MIDDLETOWN,Butler,OH,45043,AK STEEL CORP (100%),4521363,"C,Q"
2011,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,1002389,4401 Hwy 108,30.182611,-93.322809,Westlake,CALCASIEU,LA,70665,PDV HOLDING INC (100%),4511864,"C,MM,Y"
2011,Allen,1000916,2574 PLANT RD,35.0742,-90.1439,MEMPHIS,Shelby,TN,38109,,4473703,"C,D"
2011,Sanford,1006802,950 S HWY 17 92,28.8419,-81.3256,DEBARY,Volusia,FL,32713,Florida Power and Light Company (100%),4469874,D
2011,"Limetree Bay Terminals, LLC",1006451,1 ESTATE HOPE,17.7102,-64.7544,CHRISTIANSTED,SAINT CROIX,VI,820,HOVENSA LLC (100%),4450885,"C,MM,Y"
2011,Norco Manufacturing Complex,1005911,15536 River Road,30.000723,-90.403768,Norco,SAINT CHARLES,LA,70079,"Motiva Enterprises, LLC (50%); Shell Petroleum Inc. (Shell Chemical LP - Norco, LA)  (50%)",4433912,"C,P,X,Y"
2011,Tesoro CARSON REFINERY,1006627,2350 E. 223rd Street,33.81323,-118.24298,CARSON,LOS ANGELES,CA,90810,BP AMERICA INC (100%),4431328,"C,P,PP,Y"
2011,Edgewater (4050),1000983,3739 LAKESHORE DR,43.715,-87.7094,SHEBOYGAN,Sheboygan,WI,53802,ALLIANT ENERGY CORP (87.2%); INTEGRYS ENERGY GROUP INC (12.8%),4413642,D
2011,Cherokee,1007207,6198 FRANKLIN ST,39.8078,-104.9648,DENVER,Adams,CO,80216,XCEL ENERGY INC (100%),4408982,"C,D"
2011,SHELL DEER PARK REFINERY,1007002,5900 HIGHWAY 225 EAST,29.722222,-95.126944,DEER PARK,HARRIS,TX,77536,DEER PARK REFINING LP (50%); Shell Petroleum Inc.  (50%),4365874,"C,MM,P,PP,X,Y"
2011,"Warrior Met Coal, LLC",1010328,16243 Hwy 216,33.26151,-87.31156,Brookwood,TUSCALOOSA COUNTY,AL,35444,WALTER ENERGY INC (100%),4358372,FF
2011,CHEVRON PRODS.CO. RICHMOND REFY,1003610,841 CHEVRON WAY,37.938779,-122.396453,RICHMOND,CONTRA COSTA,CA,94801,Chevron Corporation (100%),4348584,"C,P,PP,Y"
2011,Dan E Karn,1007374,2742 N WEADOCK HWY,43.6425,-83.8431,ESSEXVILLE,Bay,MI,48732,CMS Energy (100%),4320933,"C,D"
2011,Yates,1001511,708 DYER ROAD,33.4622,-84.8986,NEWNAN,Coweta,GA,30264,SOUTHERN CO (100%),4272961,D
2011,Plum Point Energy Station,1000539,2732A CR 623,35.6626,-89.9469,OSCEOLA,Mississippi,AR,72370,"EAST TEXAS ELECTRIC COOPERATIVE, INC (7.52%); THE EMPIRE DISTRICT ELECTRIC CO (7.52%); Municipal Energy Agency of Mississippi (6%); Plum Point Energy Associates, LLC (56.85%); Missouri Joint Municipal Electric Utility Commission (22.11%)",4238956,"C,D"
2011,Ottumwa,1001050,20775 POWER PLANT ROAD,41.0961,-92.5556,OTTUMWA,Wapello,IA,52548,BERKSHIRE HATHAWAY (52%); ALLIANT ENERGY CORP (48%),4169224,"C,D"
2011,US Steel - Great Lakes Works,1001834,1 QUALITY DRIVE,42.281735,-83.110231,ECORSE,WAYNE,MI,48229,United States Steel Corporation (100%),4118038,"C,Q"
2011,Louisa,1001060,8602 172 ST,41.3153,-91.0936,MUSCATINE,Louisa,IA,52761,"Berkshire Hathaway, Inc. (88%); Central Iowa Power Cooperative (4.6%); Alliant Energy (4%); WAVERLY LIGHT & POWER (1.1%)",4118009,"C,D"
2011,George Neal South,1001117,2761 PORT NEAL CIRCLE,42.3022,-96.3622,SALIX,Woodbury,IA,51052,"Corn Belt Power Cooperative (9.028%); Northwestern Energy (8.681%); Berkshire Hathaway, Inc. (40.57%); Northwest Iowa Power Cooperative (4.86%); Alliant Energy (25.695%); Algona Municipal Utilities (2.937%); Webster City Municipal Utilities (2.604%); Cedar Falls Municipal Utilities (2.5%); Spencer Municipal Utilities (1.215%)",4099769,"C,D"
2011,Chalk Point,1000649,PO 10,38.5444,-76.6861,AQUASCO,Prince George's,MD,20608,"GENON ENERGY, INC (100%)",4041923,D
2011,Waukegan,1001522,401 E. GREENWOOD AVE,42.3833,-87.8133,WAUKEGAN,Lake,IL,60087,EDISON INTERNATIONAL (100%),4034486,"C,D"
2011,East Bend,1001006,6293 BEAVER RD,38.9031,-84.8511,UNION,Boone,KY,41100,DUKE ENERGY CORP (69%); THE DAYTON POWER & LIGHT CO (31%),4026021,D
2011,G G Allen,1000830,253 PLANT ALLEN RD.,35.1897,-81.0122,BELMONT,Gaston,NC,28012,DUKE ENERGY CORP (100%),3966060,"C,D"
2011,ArcelorMittal Indiana Harbor LLC,1000588,3001 Dickey Road,41.651165,-87.459167,East Chicago,LAKE,IN,46312,ArcelorMittal USA LLC (100%),3935789,"C,Q"
2011,Shute Creek Facility,1002150,,41.887,-110.09446,KEMMERER,LINCOLN,WY,83101,ExxonMobil (100%),3933941,"C,PP,UU,W"
2011,Garyville Refinery,1003043,155 Sugarcane Road,30.06132,-90.59353,Garyville,ST JOHN THE BAPTIST,LA,70051,MARATHON PETROLEUM CO LP (100%),3914481,"C,Y"
2011,Wateree,1000911,142 WATEREE STATION ROAD,33.8264,-80.6218,EASTOVER,Richland,SC,29044,SCANA CORP (100%),3904757,"C,D"
2011,Coleto Creek,1001038,FM 2987 OFF HWY 59,28.7128,-97.2142,FANNIN,Goliad,TX,77960,"IPR-GDF SUEZ North America, Inc. (100%)",3901237,D
2011,US Steel (Edgar Thomson),1000233,13th Street and Braddock Avenue,40.3925,-79.8564,Braddock,Allegheny,PA,15104,United States Steel Corporation (100%),3860281,"C,Q"
2011,Manatee,1007255,19050 STATE ROAD 62,27.6058,-82.3456,PARRISH,Manatee,FL,34219,Florida Power and Light Company (100%),3853501,D
2011,Chevron Pascagoula Refinery,1003286,250 Industrial Road,30.343733,-88.4938,Pascagoula,JACKSON,MS,39581,"Chevron Corporation (highest-level company in the ownership hierarchy of the refining assets only, n (93.1%); Chevron Phillips Chemical Company LLC (6.9%)",3845954,"C,P,TT,Y"
2011,Flint Creek Power Plant,1007203,21797 SWEPCO PLANT ROAD,36.2561,-94.5241,GENTRY,Benton,AR,72734,AMERICAN ELECTRIC POWER (50%); ARKANSAS ELECTRIC COOPERATIVE CORP (50%),3820716,D
2011,FORMOSA POINT COMFORT PLANT,1006691,201 FORMOSA DRIVE,28.6753,-96.5495,POINT COMFORT,CALHOUN,TX,77978,FORMOSA PLASTICS CORP USA (100%),3802343,"C,MM,X"
2011,Hawthorn,1000705,8700 E. Front Street,39.1306,-94.4778,KANSAS CITY,Jackson,MO,64120,"Great Plains Energy, Inc. (100%)",3779027,"C,D"
2011,Harding Street Station (EW Stout),1001533,3700 SOUTH HARDING ST,39.7119,-86.1975,INDIANAPOLIS,Marion,IN,46217,The AES Corporation (Ownership interest reported is 100% of common stock) (100%),3770258,"C,D"
2011,Westar Energy,1000582,1250 N 1800 road,39.0072,-95.2692,Lawrence,DOUGLAS,KS,66044,"Westar Energy, Inc. (100%)",3758904,D
2011,Tanners Creek,1001532,800 AEP DRIVE,39.0831,-84.8581,LAWRENCEBURG,Dearborn,IN,47025,AMERICAN ELECTRIC POWER (100%),3742297,D
2011,ArcelorMittal Cleveland LLC,1007177,3060 EGGERS AVENUE,41.4739,-81.6728,CLEVELAND,Cuyahoga,OH,44105,ArcelorMittal USA LLC (100%),3733194,"C,Q"
2011,Mystic,1000653,173 ALFORD ST,42.3917,-71.0667,CHARLESTOWN,Middlesex,MA,2129,Constellation Energy (100%),3728018,"C,D"
2011,Will County,1001523,529 E. 135th Street,41.6334,-88.0626,ROMEOVILLE,Will,IL,60446,EDISON INTERNATIONAL (100%),3707360,"C,D"
2011,North Omaha Station,1006069,7475 PERSHING DRIVE,41.3297,-95.9458,OMAHA,Douglas,NE,68112,Omaha Public Power District (100%),3701564,D
2011,US STEEL - GRANITE CITY,1006041,1951 STATE ST,38.69439,-90.147709,GRANITE CITY,MADISON,IL,62040,United States Steel Corporation (100%),3695582,"C,Q,TT"
2011,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA,PR,785,AES CORP (100%),3682689,C
2011,Bay Shore,1007242,4701 BAY SHORE ROAD,41.6925,-83.4375,OREGON,Lucas,OH,43616,"FirstEnergy Generation, LLC (100%)",3678236,"C,D"
2011,R D Green,1007309,State Highway Jct. 2096/2097,37.6467,-87.5006,Sebree,Webster,KY,42455,BIG RIVERS ELECTRIC CORP (100%),3662320,D
2011,Walter C Beckjord Generating Station,1000840,757 US RT 52,38.9917,-84.2981,NEW RICHMOND,,OH,45200,DUKE ENERGY CORP (79.9%); AMERICAN ELECTRIC POWER (4%); THE DAYTON POWER & LIGHT CO (16.1%),3650148,"C,D"
2011,Plant H. Allen Franklin,1001163,6109 LEE ROAD 249,32.6094,-85.0961,SMITHS,Lee,AL,36877,Southern Company (100%),3648780,D
2011,Flint Hills Resources Pine Bend Refinery,1006985,12555 Clark Road,44.7684,-93.0406,Rosemount,DAKOTA COUNTY,MN,55068,"Koch Industries, Inc. (100%)",3637545,"C,P,PP,Y"
2011,Oklaunion Power Station,1001426,12567 FM RD 3430,34.0825,-99.1753,OKLAUNION,Wilbarger,TX,76373,AMERICAN ELECTRIC POWER (70.31%); Brownsville Public Utility Board (17.97%); OKLAHOMA MUNICIPAL POWER AUTHORITY (11.72%),3598512,D
2011,Mayo Electric Generating Plant,1001049,10660 BOSTON ROAD,36.5278,-78.8917,ROXBORO,Person,NC,27574,PROGRESS ENERGY INC (83.83%); NORTH CAROLINA EASTERN MUNICIPAL POWER AGENCY (16.17%),3590232,D
2011,Killen Station,1001010,14869 US 52,38.6903,-83.4803,MANCHESTER,Adams,OH,45144,Dayton Power and Light Company (100%),3584699,"C,D"
2011,Coyote,1007420,6240 13TH ST SW,47.2217,-101.8139,BEULAH,Mercer,ND,58523,OTTER TAIL CORP (35%); Northern Municipal Power Agency (30%); NorthWestern Corporation DBA NorthWestern Energy (25%); MDU RESOURCES GROUP INC (10%),3541955,"C,D"
2011,Havana,1001524,15260 N STATE ROUTE 78,40.2797,-90.0775,HAVANA,Mason,IL,62644,DYNEGY INC (100%),3532951,"C,D"
2011,Coleman,1001599,4982 RIVER ROAD,37.9628,-86.7917,HAWESVILLE,Hancock,KY,42348,BIG RIVERS ELECTRIC CORP (100%),3524340,"C,D"
2011,Trenton Channel,1000679,4695 JEFFERSON AVE W,42.1236,-83.1811,TRENTON,Wayne,MI,48183,DTE ENERGY CO (100%),3518342,"C,D"
2011,Leland Olds,1000836,HWY 200,47.2819,-101.3194,STANTON,Mercer,ND,58571,BASIN ELECTRIC (100%),3515900,D
2011,D B Wilson,1001066,State Highway 85 ,37.4497,-87.0803,Island,Ohio,KY,42350,BIG RIVERS ELECTRIC CORP (100%),3471645,"C,D"
2011,Charles R Lowman,1001418,CARSON ROAD,31.4858,-87.9106,LEROY,Washington,AL,36548,"PowerSouth Energy Cooperative, Inc. (100%)",3463236,D
2011,"Somerset Operating Compnay, LLC",1001022,7725 LAKE ROAD,43.3561,-78.6039,BARKER,Niagara,NY,14012,THE AES CORP (100%),3449007,"C,D"
2011,SHELL OIL PRODUCTS US - MARTINEZ REFINERY,1001804,3485 PACHECO BLVD,38.016594,-122.115392,MARTINEZ,CONTRA COSTA,CA,94553,Shell Petroleum Inc (100%),3439984,"C,P,Y"
2011,PREPA AGUIRRE POWER GENERATION COMPLEX,1005504,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE,17.9493,-66.2317,AGUIRRE,SALINAS,PR,704,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%)",3428282,C
2011,WRB Refining LP Wood River Refinery,1007518,900 SOUTH CENTRAL AVENUE,38.8375,-90.0675,ROXANA,Madison,IL,62084,ConocoPhillips (100%),3399126,"C,P,PP,TT,Y"
2011,FORNEY POWER PLANT,1006085,13770 W US HIGHWAY 80,32.7563,-96.4916,FORNEY,KAUFMAN,TX,75126,FPLE FORNEY LLC (100%),3395617,D
2011,San Miguel,1001040,6200 FM 3387,28.7044,-98.4781,CHRISTINE,Atascosa,TX,78012,"SAN MIGUEL ELECTRIC COOPERATIVE, INC (100%)",3379774,D
2011,Wood River Power Station,1001527,#1 CHESSEN LANE,38.8639,-90.1325,ALTON,Madison,IL,62002,DYNEGY INC (100%),3373781,D
2011,Allen S King,1000691,1103 KING PLANT RD,45.03,-92.7786,OAK PARK HEIGHTS,Washington,MN,55003,XCEL ENERGY INC (100%),3322884,"C,D"
2011,VERDIGRIS PLT,1002275,6606 EAST 540 RD,36.233516,-95.719098,CLAREMORE,ROGERS,OK,74019,"Terra Nitrogen Company, LP (100%)",3251318,"C,G,PP,V"
2011,Seward,1001174,595 PLANT ROAD,40.4081,-79.0339,NEW FLORENCE,Indiana,PA,15944,"GENON ENERGY, INC (100%)",3237946,"C,D"
2011,PR ELEC POWER AUTH SOUTH COAST STATION,1007452,PR-127 KM. 15.7,18.0001,-66.7536,GUAYANILLA,GUAYANILLA,PR,656,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%)",3237254,C
2011,Deer Park Energy Center,1000825,5665 HIGHWAY 225,29.7153,-95.1361,DEER PARK,Harris,TX,77536,CALPINE CORP (100%),3217239,D
2011,Gibbons Creek Steam Electric Station,1001032,12824 FM244,30.6167,-96.0778,ANDERSON,Grimes,TX,77830,City of Garland (47%); City of Bryan (21.7%); City of Denton  (21.3%); City of Greenville (10%),3212002,"D,DD"
2011,Fort Myers,1001483,10650 STATE ROAD 80,26.6967,-81.7831,FORT MYERS,Lee,FL,33905,Florida Power and Light Company (100%),3203643,"C,D"
2011,Cane Run,1006509,5252 Cane Run Road,38.1828,-85.8894,Louisville,JEFFERSON,KY,40216,LG&E and KU Energy LLC (100%),3196273,"C,D"
2011,Northside,1001498,4377 HECKSCHER DRIVE,30.4172,-81.5525,JACKSONVILLE,Duval,FL,32226,JEA (100%),3192829,"C,D"
2011,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",1007978,324 W EL SEGUNDO BLVD,33.908126,-118.41074,EL SEGUNDO,LOS ANGELES,CA,90245,Chevron Corporation (100%),3185158,"C,P,PP,Y"
2011,Bonanza,1001149,12500 EAST 25500 SOUTH,40.0864,-109.2844,VERNAL,Uintah,UT,84078,Deseret Generation and Transmission Cooperative (96.25%); Utah Municipal Power Association (3.75%),3184462,D
2011,Hammond,1001506,5963 ALABAMA HWY SW,34.2533,-85.3456,ROME,Floyd,GA,30129,SOUTHERN CO (100%),3180355,D
2011,McIntosh Combined Cycle Facility,1000460,900 Old Augusta Road Central,32.3478,-81.1828,RINCON,Effingham,GA,31326,SOUTHERN CO (100%),3162528,D
2011,Brayton Point,1007239,BRAYTON POINT ROAD,41.7125,-71.1914,SOMERSET,Bristol,MA,2726,DOMINION RESOURCES INC (100%),3151964,"C,D"
2011,Boardman,1007940,73334 TOWER RD,45.6933,-119.8056,BOARDMAN,Morrow,OR,97818,Portland General Electric Company (65%); Idaho Power Company (15%); Power Resources Cooperative (10%); San Diego Gas and Electric (10%),3121098,"C,D"
2011,TORRANCE REFINING COMPANY LLC,1007329,3700 WEST 190TH STREET,33.854967,-118.336907,TORRANCE,LOS ANGELES,CA,90504,EXXON MOBIL CORPORATION (100%),3118849,"C,MM,P,PP,Y"
2011,The Dow Chemical Company -- Louisiana Operations,1004314,21255 Highway 1 South,30.320903,-91.239015,PLAQUEMINE,IBERVILLE,LA,70765,THE DOW CHEMICAL CO (100%),3112808,"C,TT,X"
2011,Hayden,1001466,12795 E YUTE,40.4856,-107.185,HAYDEN,Routt,CO,81639,XCEL ENERGY INC (52.95%); SALT RIVER PROJECT (29.59%); PACIFICORP (17.46%),3083028,"C,D"
2011,Channelview Cogeneration Facility,1007323,8580 Sheldon Road,29.8356,-95.1242,Houston,Harris,TX,77049,"GIP Channelview Acquisition Partners,L.P. (90%); Fortistar Channelview LLC (10%)",3070082,D
2011,Pawnee,1001048,14940 County Road 24,40.2217,-103.6803,Brush,Morgan,CO,80723,XCEL ENERGY INC (100%),3056592,"C,D"
2011,VALERO CORPUS CHRISTI REFINERY,1008110,5900 UP RIVER ROAD,27.81775,-97.482552,CORPUS CHRISTI,NUECES,TX,78407,VALERO CORP (100%),3055859,"C,MM,P,Y"
2011,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,1000625,2966 LUPINE AVENUE,30.474444,-91.183056,BATON ROUGE,EAST BATON ROUGE,LA,70805,"HONEYWELL INTERNATIONAL, INC (100%)",3049253,"C,L,O,OO"
2011,Great Plains Synfuels Plant,1002440,420 COUNTY 26,47.360814,-101.838222,BEULAH,MERCER,ND,58523,BASIN ELECTRIC (100%),3042548,"C,G,PP"
2011,P L Bartow Power Plant,1001489,1601 WEEDON ISLAND DRIVE,27.8613,-82.6012,SAINT PETERSBURG,Pinellas,FL,33702,PROGRESS ENERGY INC (100%),3030379,"C,D"
2011,Richmond County Combustion Turbine Plant,1001150,198 ENERGY WAY,34.8422,-79.7444,HAMLET,Richmond,NC,28345,PROGRESS ENERGY INC (100%),3024056,"C,D"
2011,MOTIVA ENTERPRISES LLC,1007458,2555 SAVANNAH AVE,29.883333,-93.958333,PORT ARTHUR,JEFFERSON,TX,77640,MOTIVA ENTERPRISES LLC (100%),3019647,"C,Y"
2011,ADM CORN PROCESSING,1006047,1350 WACONIA AVENUE SOUTHWEST,41.928594,-91.687203,CEDAR RAPIDS,LINN,IA,52404,ARCHER DANIELS MIDLAND CO (100%),3018343,"C,II,PP"
2011,US Steel (Fairfield Works),1000159,5700 VALLEY ROAD,33.4833,-86.9261,FAIRFIELD,Jefferson,AL,35064,United States Steel Corporation (100%),3009784,"C,Q,TT"
2011,State Line Generating Station (IN),1007105,103RD ST & LAKE MICHIGAN,41.7072,-87.5217,HAMMOND,Lake,IN,46320,DOMINION RESOURCES INC (100%),3008859,"C,D"
2011,Eagle US 2 LLC,1008459,1300 PPG Drive,30.221,-93.2826,WESTLAKE,CALCASIEU,LA,70669,PHH (8%); PPG INDUSTRIES INC (75%); RS CO GEN (17%),2956961,"C,D,U,X"
2011,Sabine,1006721,WEST ROUNDBUNCH ROAD,30.0242,-93.875,BRIDGE CITY,Orange,TX,77611,ENTERGY CORP (100%),2944753,"C,D"
2011,Union Power Station,1000800,6434 CALION HWY,33.2961,-92.5933,EL DORADO,Union,AR,71730,Entegra Power Group (100%),2920953,D
2011,Red Hills Generation Facility,1006935,2391 Pensacola Road,33.3761,-89.2183,Ackerman,Choctaw,MS,39735,SE CHOCTAW LLC (100%),2906954,"C,D"
2011,E.W. Brown,1001579,815 Dix Dam Road,37.7889,-84.7139,Harrodsburg,MERCER,KY,40330,LG&E and KU Energy LLC (100%),2848406,"C,D"
2011,Bailly Generating Station,1001537,246 BAILLY STATION ROAD,41.6433,-87.1225,CHESTERTON,Porter,IN,46304,NORTHERN INDIANA PUBLIC SERVICE CO (100%),2840309,"C,D"
2011,"ARKEMA, INC.",1005721,4444 INDUSTRIAL PARKWAY,37.04943,-88.36725,CALVERT CITY,MARSHALL COUNTY,KY,42029,ARKEMA DELAWARE INC (100%),2839391,"C,L,OO"
2011,Elmer Smith,1001597,4301 U S HWY 60 E,37.7958,-87.0597,OWENSBORO,Daviess,KY,42303,Owensboro Municipal Utilities  (100%),2833084,"C,D"
2011,Hugo,1001064,970 N 4335 Rd.,34.0158,-95.3206,FORT TOWSON,Choctaw,OK,74735,WESTERN FARMERS ELECTRIC COOPERATIVE (100%),2797767,"C,D"
2011,Montrose,1006897,400 SW HWY P,38.3108,-93.9331,CLINTON,Henry,MO,64735,GREAT PLAINS ENERGY INC (100%),2784839,"C,D"
2011,"Dominion Energy Fairless, LLC",1001407,50 Energy Drive,40.1464,-74.7406,FAIRLESS HILLS,Bucks,PA,19030,DOMINION RESOURCES INC (100%),2780100,"C,D"
2011,Michigan City Generating Station,1001539,100 N WABASH,41.7203,-86.9097,MICHIGAN CITY,LaPorte,IN,46360,NORTHERN INDIANA PUBLIC SERVICE CO (100%),2779378,"C,D"
2011,Crawford,1001518,3501 S Pulaski AVE,41.8278,-87.7236,CHICAGO,Cook,IL,60623,EDISON INTERNATIONAL (100%),2763994,D
2011,Bayside Power Station,1001172,3602 PORT SUTTON ROAD,27.9072,-82.4231,TAMPA,Hillsborough,FL,33619,TAMPA ELECTRIC CO (100%),2754508,D
2011,Philadelphia Refinery,1001261,3144 PASSYUNK AVENUE,39.9058,-75.2122,PHILADELPHIA,Philadelphia,PA,19145,SUNOCO INC (100%),2749814,"C,Y"
2011,BPXA CENTRAL COMPRESSOR PLANT,1001649,,70.320033,-148.500179,Prudhoe Bay,NORTH SLOPE,AK,99734,EXXONMOBIL CORP (36.4%); CONOCO PHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),2744719,"C,W"
2011,Chesapeake Energy Center,1000965,2701 VEPCO ST,36.7711,-76.3019,CHESAPEAKE,Chesapeake (City),VA,23323,DOMINION RESOURCES INC (100%),2739207,"C,D"
2011,Holcomb,1001420,2440 HOLCOMB LANE,37.9306,-100.9725,HOLCOMB,Finney,KS,67851,SUNFLOWER ELECTRIC POWER CORP (100%),2730032,"C,D"
2011,Watson Electric Generating Plant,1000698,LORRAINE ROAD,30.4408,-89.0265,GULFPORT,Harrison,MS,39501,Southern Company (100%),2729827,"C,D"
2011,Lansing Smith Generating Plant,1001491,4300 HIGHWAY 2300,30.2689,-85.7003,SOUTHPORT,Bay,FL,32409,SOUTHERN CO (100%),2714416,"C,D"
2011,Big Stone,1001027,48450 144TH ST,45.3047,-96.5103,BIG STONE CITY,Grant,SD,57216,OTTER TAIL CORP (53.9%); NorthWestern Corporation DBA Northwestern Energy (23.4%); MDU RESOURCES GROUP INC (22.7%),2657594,"C,D"
2011,Plaquemine Cogen Facility,1000816,21255 HIGHWAY 1,30.3215,-91.2392,PLAQUEMINE,Iberville,LA,70765,THE DOW CHEMICAL CO (100%),2639677,D
